datetime,births,year,month,day,day_of_week
01-02-1988,10747,1988,2,1,0
02-02-1988,11370,1988,2,2,1
03-02-1988,10879,1988,2,3,2
04-02-1988,10802,1988,2,4,3
05-02-1988,10944,1988,2,5,4
06-02-1988,8721,1988,2,6,5
07-02-1988,8310,1988,2,7,6
08-02-1988,10624,1988,2,8,0
09-02-1988,11268,1988,2,9,1
10-02-1988,11170,1988,2,10,2
11-02-1988,11020,1988,2,11,3
12-02-1988,11160,1988,2,12,4
13-02-1988,8720,1988,2,13,5
14-02-1988,8730,1988,2,14,6
15-02-1988,10360,1988,2,15,0
16-02-1988,11259,1988,2,16,1
17-02-1988,11162,1988,2,17,2
18-02-1988,11040,1988,2,18,3
19-02-1988,11129,1988,2,19,4
20-02-1988,9208,1988,2,20,5
21-02-1988,8422,1988,2,21,6
22-02-1988,10833,1988,2,22,0
23-02-1988,11001,1988,2,23,1
24-02-1988,10681,1988,2,24,2
25-02-1988,10792,1988,2,25,3
26-02-1988,11084,1988,2,26,4
27-02-1988,9018,1988,2,27,5
28-02-1988,8499,1988,2,28,6
29-02-1988,9798,1988,2,29,0
01-03-1988,11501,1988,3,1,1
02-03-1988,11017,1988,3,2,2
03-03-1988,11090,1988,3,3,3
04-03-1988,11010,1988,3,4,4
05-03-1988,8917,1988,3,5,5
06-03-1988,8383,1988,3,6,6
07-03-1988,10536,1988,3,7,0
08-03-1988,11309,1988,3,8,1
09-03-1988,10721,1988,3,9,2
10-03-1988,10873,1988,3,10,3
11-03-1988,10790,1988,3,11,4
12-03-1988,8723,1988,3,12,5
13-03-1988,8291,1988,3,13,6
14-03-1988,10379,1988,3,14,0
15-03-1988,11103,1988,3,15,1
16-03-1988,11043,1988,3,16,2
17-03-1988,10918,1988,3,17,3
18-03-1988,11089,1988,3,18,4
19-03-1988,8755,1988,3,19,5
20-03-1988,8646,1988,3,20,6
21-03-1988,10906,1988,3,21,0
22-03-1988,11288,1988,3,22,1
23-03-1988,10980,1988,3,23,2
24-03-1988,11045,1988,3,24,3
25-03-1988,11279,1988,3,25,4
26-03-1988,9168,1988,3,26,5
27-03-1988,8534,1988,3,27,6
28-03-1988,10780,1988,3,28,0
29-03-1988,11405,1988,3,29,1
30-03-1988,10882,1988,3,30,2
31-03-1988,10880,1988,3,31,3
01-04-1988,10298,1988,4,1,4
02-04-1988,8965,1988,4,2,5
03-04-1988,8128,1988,4,3,6
04-04-1988,11021,1988,4,4,0
05-04-1988,11522,1988,4,5,1
06-04-1988,11084,1988,4,6,2
07-04-1988,10886,1988,4,7,3
08-04-1988,11061,1988,4,8,4
09-04-1988,8701,1988,4,9,5
10-04-1988,8502,1988,4,10,6
11-04-1988,10922,1988,4,11,0
12-04-1988,11232,1988,4,12,1
13-04-1988,10534,1988,4,13,2
14-04-1988,10877,1988,4,14,3
15-04-1988,11115,1988,4,15,4
16-04-1988,8896,1988,4,16,5
17-04-1988,8300,1988,4,17,6
18-04-1988,10934,1988,4,18,0
19-04-1988,11044,1988,4,19,1
20-04-1988,11020,1988,4,20,2
21-04-1988,10942,1988,4,21,3
22-04-1988,11294,1988,4,22,4
23-04-1988,9165,1988,4,23,5
24-04-1988,8485,1988,4,24,6
25-04-1988,11004,1988,4,25,0
26-04-1988,11400,1988,4,26,1
27-04-1988,11061,1988,4,27,2
28-04-1988,11329,1988,4,28,3
29-04-1988,10836,1988,4,29,4
30-04-1988,8904,1988,4,30,5
01-05-1988,8474,1988,5,1,6
02-05-1988,10564,1988,5,2,0
03-05-1988,11095,1988,5,3,1
04-05-1988,10931,1988,5,4,2
05-05-1988,11038,1988,5,5,3
06-05-1988,11271,1988,5,6,4
07-05-1988,8991,1988,5,7,5
08-05-1988,8692,1988,5,8,6
09-05-1988,11077,1988,5,9,0
10-05-1988,11664,1988,5,10,1
11-05-1988,11319,1988,5,11,2
12-05-1988,11207,1988,5,12,3
13-05-1988,10931,1988,5,13,4
14-05-1988,8949,1988,5,14,5
15-05-1988,8764,1988,5,15,6
16-05-1988,11267,1988,5,16,0
17-05-1988,11593,1988,5,17,1
18-05-1988,11311,1988,5,18,2
19-05-1988,11110,1988,5,19,3
20-05-1988,11452,1988,5,20,4
21-05-1988,8955,1988,5,21,5
22-05-1988,8816,1988,5,22,6
23-05-1988,11355,1988,5,23,0
24-05-1988,11862,1988,5,24,1
25-05-1988,11464,1988,5,25,2
26-05-1988,11494,1988,5,26,3
27-05-1988,11712,1988,5,27,4
28-05-1988,9342,1988,5,28,5
29-05-1988,8741,1988,5,29,6
30-05-1988,9253,1988,5,30,0
31-05-1988,11586,1988,5,31,1
01-06-1988,12037,1988,6,1,2
02-06-1988,11911,1988,6,2,3
03-06-1988,11462,1988,6,3,4
04-06-1988,9219,1988,6,4,5
05-06-1988,8791,1988,6,5,6
06-06-1988,11392,1988,6,6,0
07-06-1988,11573,1988,6,7,1
08-06-1988,11495,1988,6,8,2
09-06-1988,11519,1988,6,9,3
10-06-1988,11549,1988,6,10,4
11-06-1988,9099,1988,6,11,5
12-06-1988,8674,1988,6,12,6
13-06-1988,11097,1988,6,13,0
14-06-1988,11915,1988,6,14,1
15-06-1988,11651,1988,6,15,2
16-06-1988,11656,1988,6,16,3
17-06-1988,11639,1988,6,17,4
18-06-1988,9380,1988,6,18,5
19-06-1988,9038,1988,6,19,6
20-06-1988,11552,1988,6,20,0
21-06-1988,12040,1988,6,21,1
22-06-1988,11779,1988,6,22,2
23-06-1988,11786,1988,6,23,3
24-06-1988,11698,1988,6,24,4
25-06-1988,9470,1988,6,25,5
26-06-1988,8858,1988,6,26,6
27-06-1988,11166,1988,6,27,0
28-06-1988,12165,1988,6,28,1
29-06-1988,11629,1988,6,29,2
30-06-1988,11980,1988,6,30,3
01-07-1988,11825,1988,7,1,4
02-07-1988,9611,1988,7,2,5
03-07-1988,8988,1988,7,3,6
04-07-1988,9259,1988,7,4,0
05-07-1988,11715,1988,7,5,1
06-07-1988,12488,1988,7,6,2
07-07-1988,12727,1988,7,7,3
08-07-1988,12424,1988,7,8,4
09-07-1988,9923,1988,7,9,5
10-07-1988,9408,1988,7,10,6
11-07-1988,11979,1988,7,11,0
12-07-1988,12068,1988,7,12,1
13-07-1988,11753,1988,7,13,2
14-07-1988,11953,1988,7,14,3
15-07-1988,12429,1988,7,15,4
16-07-1988,9835,1988,7,16,5
17-07-1988,9308,1988,7,17,6
18-07-1988,11699,1988,7,18,0
19-07-1988,12185,1988,7,19,1
20-07-1988,12096,1988,7,20,2
21-07-1988,11927,1988,7,21,3
22-07-1988,12112,1988,7,22,4
23-07-1988,9796,1988,7,23,5
24-07-1988,9129,1988,7,24,6
25-07-1988,11641,1988,7,25,0
26-07-1988,12344,1988,7,26,1
27-07-1988,12164,1988,7,27,2
28-07-1988,12195,1988,7,28,3
29-07-1988,12304,1988,7,29,4
30-07-1988,10185,1988,7,30,5
31-07-1988,9361,1988,7,31,6
01-08-1988,11806,1988,8,1,0
02-08-1988,12165,1988,8,2,1
03-08-1988,11945,1988,8,3,2
04-08-1988,12156,1988,8,4,3
05-08-1988,12174,1988,8,5,4
06-08-1988,9955,1988,8,6,5
07-08-1988,9207,1988,8,7,6
08-08-1988,12413,1988,8,8,0
09-08-1988,12282,1988,8,9,1
10-08-1988,12015,1988,8,10,2
11-08-1988,12204,1988,8,11,3
12-08-1988,12226,1988,8,12,4
13-08-1988,9917,1988,8,13,5
14-08-1988,9434,1988,8,14,6
15-08-1988,11769,1988,8,15,0
16-08-1988,12434,1988,8,16,1
17-08-1988,11996,1988,8,17,2
18-08-1988,12328,1988,8,18,3
19-08-1988,12167,1988,8,19,4
20-08-1988,9762,1988,8,20,5
21-08-1988,9271,1988,8,21,6
22-08-1988,11683,1988,8,22,0
23-08-1988,12236,1988,8,23,1
24-08-1988,11931,1988,8,24,2
25-08-1988,12106,1988,8,25,3
26-08-1988,12243,1988,8,26,4
27-08-1988,9724,1988,8,27,5
28-08-1988,9270,1988,8,28,6
29-08-1988,11597,1988,8,29,0
30-08-1988,12280,1988,8,30,1
31-08-1988,11903,1988,8,31,2
01-09-1988,11867,1988,9,1,3
02-09-1988,12251,1988,9,2,4
03-09-1988,9966,1988,9,3,5
04-09-1988,9250,1988,9,4,6
05-09-1988,9292,1988,9,5,0
06-09-1988,12084,1988,9,6,1
07-09-1988,12509,1988,9,7,2
08-09-1988,12351,1988,9,8,3
09-09-1988,12661,1988,9,9,4
10-09-1988,9968,1988,9,10,5
11-09-1988,9505,1988,9,11,6
12-09-1988,12062,1988,9,12,0
13-09-1988,12451,1988,9,13,1
14-09-1988,12551,1988,9,14,2
15-09-1988,12398,1988,9,15,3
16-09-1988,12620,1988,9,16,4
17-09-1988,10362,1988,9,17,5
18-09-1988,9848,1988,9,18,6
19-09-1988,12332,1988,9,19,0
20-09-1988,12851,1988,9,20,1
21-09-1988,12426,1988,9,21,2
22-09-1988,12554,1988,9,22,3
23-09-1988,12694,1988,9,23,4
24-09-1988,9978,1988,9,24,5
25-09-1988,9489,1988,9,25,6
26-09-1988,12037,1988,9,26,0
27-09-1988,12454,1988,9,27,1
28-09-1988,11956,1988,9,28,2
29-09-1988,12247,1988,9,29,3
30-09-1988,12263,1988,9,30,4
01-10-1988,9802,1988,10,1,5
02-10-1988,9091,1988,10,2,6
03-10-1988,11684,1988,10,3,0
04-10-1988,12072,1988,10,4,1
05-10-1988,11618,1988,10,5,2
06-10-1988,11740,1988,10,6,3
07-10-1988,11767,1988,10,7,4
08-10-1988,9330,1988,10,8,5
09-10-1988,9084,1988,10,9,6
10-10-1988,11367,1988,10,10,0
11-10-1988,11836,1988,10,11,1
12-10-1988,11563,1988,10,12,2
13-10-1988,11178,1988,10,13,3
14-10-1988,11618,1988,10,14,4
15-10-1988,9381,1988,10,15,5
16-10-1988,8751,1988,10,16,6
17-10-1988,11503,1988,10,17,0
18-10-1988,11893,1988,10,18,1
19-10-1988,11106,1988,10,19,2
20-10-1988,11329,1988,10,20,3
21-10-1988,11197,1988,10,21,4
22-10-1988,9215,1988,10,22,5
23-10-1988,8671,1988,10,23,6
24-10-1988,11261,1988,10,24,0
25-10-1988,11650,1988,10,25,1
26-10-1988,11416,1988,10,26,2
27-10-1988,11083,1988,10,27,3
28-10-1988,11508,1988,10,28,4
29-10-1988,8989,1988,10,29,5
30-10-1988,8950,1988,10,30,6
31-10-1988,9979,1988,10,31,0
01-11-1988,11862,1988,11,1,1
02-11-1988,11050,1988,11,2,2
03-11-1988,11320,1988,11,3,3
04-11-1988,11552,1988,11,4,4
05-11-1988,9157,1988,11,5,5
06-11-1988,8733,1988,11,6,6
07-11-1988,11184,1988,11,7,0
08-11-1988,11374,1988,11,8,1
09-11-1988,11127,1988,11,9,2
10-11-1988,11154,1988,11,10,3
11-11-1988,11160,1988,11,11,4
12-11-1988,9047,1988,11,12,5
13-11-1988,8475,1988,11,13,6
14-11-1988,10975,1988,11,14,0
15-11-1988,11408,1988,11,15,1
16-11-1988,10972,1988,11,16,2
17-11-1988,11206,1988,11,17,3
18-11-1988,11465,1988,11,18,4
19-11-1988,8982,1988,11,19,5
20-11-1988,8435,1988,11,20,6
21-11-1988,11358,1988,11,21,0
22-11-1988,11864,1988,11,22,1
23-11-1988,10961,1988,11,23,2
24-11-1988,8524,1988,11,24,3
25-11-1988,10098,1988,11,25,4
26-11-1988,8912,1988,11,26,5
27-11-1988,8510,1988,11,27,6
28-11-1988,11049,1988,11,28,0
29-11-1988,11523,1988,11,29,1
30-11-1988,11229,1988,11,30,2
01-12-1988,11227,1988,12,1,3
02-12-1988,10899,1988,12,2,4
03-12-1988,8870,1988,12,3,5
04-12-1988,8324,1988,12,4,6
05-12-1988,10651,1988,12,5,0
06-12-1988,11297,1988,12,6,1
07-12-1988,11095,1988,12,7,2
08-12-1988,11131,1988,12,8,3
09-12-1988,10878,1988,12,9,4
10-12-1988,8825,1988,12,10,5
11-12-1988,8452,1988,12,11,6
12-12-1988,10959,1988,12,12,0
13-12-1988,11283,1988,12,13,1
14-12-1988,11362,1988,12,14,2
15-12-1988,11364,1988,12,15,3
16-12-1988,11463,1988,12,16,4
17-12-1988,8756,1988,12,17,5
18-12-1988,8431,1988,12,18,6
19-12-1988,11716,1988,12,19,0
20-12-1988,12435,1988,12,20,1
21-12-1988,11323,1988,12,21,2
22-12-1988,10729,1988,12,22,3
23-12-1988,9997,1988,12,23,4
24-12-1988,8293,1988,12,24,5
25-12-1988,7835,1988,12,25,6
26-12-1988,8683,1988,12,26,0
27-12-1988,11528,1988,12,27,1
28-12-1988,11847,1988,12,28,2
29-12-1988,11704,1988,12,29,3
30-12-1988,11837,1988,12,30,4
31-12-1988,9133,1988,12,31,5
